OID,FID_1,Field1,category,id,latitude,longitude,general_ca,FID_2,label,altname,name,code,centroid_x,centroid_y
4222,1106,1254,japanese,nABoQ64NxEdMYa1sgxlXrA,51.52273945,-0.157561269,Japanese_Korean,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4223,1108,1256,japanese,_VHl_IJUlnhncndvmXXv2A,51.5161286,-0.176761809,Japanese_Korean,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4224,1111,1261,japanese,WVC5_kf9I8VFIhYWb49RUw,51.52200685,-0.159223839,Japanese_Korean,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4225,1113,1263,japanese,s3v8aKydaxuiF_QekZC6Nw,51.50286628,-0.160148423,Japanese_Korean,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4226,1117,1267,japanese,cetYopJgWD5deOlvZ3yqzQ,51.501594,-0.159817,Japanese_Korean,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4227,1118,1268,japanese,glsDba_ZQ9gR_DXavXZZzQ,51.5025402,-0.1577062,Japanese_Korean,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4228,1119,1269,japanese,-OFpWJH0LBUOBAEI39f92Q,51.52156974,-0.157545069,Japanese_Korean,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4229,1133,1285,korean,OF32MoaQGvxx3y6QGMwIlw,51.5243111,-0.1765798,Japanese_Korean,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4230,1147,1312,asianfusion,Ln37i6RJ7LxQLctFRHIDDA,51.52976139,-0.185685926,Other,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4231,1148,1314,asianfusion,1vk1jic2_jaciKPSG6Hy4w,51.5301528,-0.1863199,Other,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4232,1150,1320,asianfusion,BR4iGsA_UgHZUInsn2Wlmg,51.5015651,-0.162414,Other,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4233,1156,1336,asianfusion,P-gV2Ry9Z7bl8diYONOwbQ,51.515492,-0.18961,Other,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4234,1158,1339,asianfusion,RdjGNbWQiIH8KdfSjxwwrg,51.5155566,-0.1916334,Other,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4235,1169,1350,newamerican,_sbUzSWkfGh6guAiNku63A,51.5138479,-0.188231861,American,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4236,1171,1352,newamerican,LswIu1c4UoDVljzOshvoJw,51.5156259,-0.1942676,American,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4237,1180,1362,newamerican,YgyzhjLyaw4NQ0AlMDolxg,51.5218539,-0.1572304,American,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4238,1183,1365,tradamerican,ITcGz_zdMW3EyqNBJx6Fxw,51.501441,-0.159432,American,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4239,1194,1376,tradamerican,R3pXf2QsrubSrzAKbRdRBw,51.51540382,-0.190795193,American,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4240,1196,1378,tradamerican,Wow8Cbl6oSsxWwZEHQRI_A,51.529409,-0.168528,American,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4241,1211,1395,tradamerican,UCWai-o7rOpdbqmq-iIzRA,51.51597526,-0.17611872,American,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4242,1216,1400,mexican,6BrvrebrWeS1iw9esrtbEw,51.520743,-0.157243,Latin_American,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4243,1217,1401,mexican,jYB7iTfziIuKL6LGqKhlNQ,51.5148344,-0.196085,Latin_American,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4244,1224,1408,mexican,1-pWeV6XEFIOSV5KRTy5-A,51.51658,-0.17566,Latin_American,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4245,1226,1410,mexican,bBq6OVxdaQA_uLuXl6GJTQ,51.5192779,-0.1804098,Latin_American,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4246,1236,1421,mexican,vqBvXs6_iBT5OWz0BycAhA,51.514588,-0.188752,Latin_American,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4247,1244,1429,argentine,crDedH1swlcGqB-1UwCpNw,51.51449966,-0.165177003,Latin_American,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4248,1245,1432,brazilian,p_Ky4scU-hvc0NEUsEntyA,51.51327605,-0.187814147,Latin_American,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4249,1258,1445,caribbean,Pez0LPMtEHMiSed9piQpJA,51.51686,-0.18822,Latin_American,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4250,1259,1446,caribbean,bsLOnOB58KNGVVQ_hIqkhw,51.5129961,-0.1874469,Latin_American,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4251,1260,1447,caribbean,eeZP5sW3jxgWcw9of3ibAA,51.527752,-0.197975,Latin_American,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4252,1261,1448,caribbean,i123h7FoXBX4A05ROTiaGA,51.52805407,-0.197430532,Latin_American,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4253,1266,1454,peruvian,UnttZmRWKNdKKWmx63Bjkg,51.51479006,-0.196419843,Latin_American,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4254,1717,3135,japanese,Xu1pPLMfdssumL9c_0tqDw,51.50643,-0.12721,Japanese_Korean,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4255,3393,5510,italian,O64cGnCu-TQvVVyGOfoLrA,51.49568176,-0.141846001,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4256,3394,5512,italian,jZoj9nuv9gMq0OMtDhL3lQ,51.4928726,-0.1485002,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4257,3397,5526,italian,zzuYsmWeBbll2vXRcJpoFA,51.50260135,-0.153803668,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4258,3399,5532,italian,BZdlQq5FHpVbcybAJnRtWw,51.49123215,-0.1390262,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4259,3400,5535,italian,3rVN1_ByqV8RwpHYMdiziQ,51.50471,-0.146815,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4260,3401,5538,italian,TpqUdW1nPRijNtOstx-r3Q,51.5087656,-0.1423427,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4261,3402,5542,italian,E7uTFoTXygHYo_KAaHRjpw,51.493495,-0.150923,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4262,3403,5548,italian,PsqVVwSoKcyPkq747CQ8yg,51.5063972,-0.1465176,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4263,3404,5549,italian,Mw9p4SiJ5ZY1HV0sp3CMFg,51.508743,-0.1446645,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4264,3405,5555,italian,5r2Gi_vRprwHTiBLpwNz1w,51.52050768,-0.156044418,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4265,3407,5561,italian,EKM6VmUANUVy5wqXT7gEXQ,51.4992042,-0.1378462,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4266,3408,5567,italian,liycbH19E5BKElTc-QkVeQ,51.507255,-0.139588,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4267,3409,5568,italian,cbThkhE7d_mgMKgEmd30jg,51.49351883,-0.138533625,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4268,3410,5569,italian,8og1aD41G7etC0b7KfXzCw,51.496384,-0.147457,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4269,3412,5579,italian,eXDb9vx8gFYJzdzRGvHs7A,51.497522,-0.140651,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4270,3414,5585,italian,gJFHwE0lYEN-Lva2nUVB2A,51.499484,-0.150883,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4271,3415,5588,italian,m9t0bjsou6G5jEuxANPtgQ,51.49468389,-0.139130721,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4272,3417,5591,italian,NSFaY9UeEUqie5Vh0RpKpA,51.5134004,-0.1512049,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4273,3419,5602,italian,CH2bbaL9hiiwSFT-UZGL4Q,51.50750056,-0.139752882,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4274,3420,5607,italian,nKdgPrFZgxFciMOPNdmfaA,51.5207595,-0.1417802,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4275,3421,5609,italian,DVD98FhwZYVKauY_K-Mn5g,51.51001,-0.148352,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4276,3422,5619,italian,oufzgrjmAOnyHzgQ3-BTiA,51.5218101,-0.1432562,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4277,3423,5627,italian,x-NxUke7wiV_J2rJecoMxA,51.4922544,-0.138473859,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4278,3424,5637,italian,3KMeAEmLalrm5992V-Jy1Q,51.5219917,-0.1402994,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4279,3425,5639,italian,qwm4fn-m7KKHXbfmM9J_Tg,51.5085791,-0.137928,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4280,3426,5645,italian,WXKXQ4Vnkfv5Yfw2jbnFjg,51.5182114,-0.15081,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4281,3427,5646,italian,AgDfO8noqDEtndxNk4P1HA,51.504092,-0.150566,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4282,3428,5647,italian,1IHOIVVkiHj1mEba43HYBQ,51.506741,-0.146323,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4283,3429,5649,italian,TMM6S0k2TBiPJcLiQziQ0Q,51.51806456,-0.156335396,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4284,3431,5653,italian,ZUGNQVHJy8FXxF5dsv2JFg,51.4912538,-0.1392584,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4285,3432,5657,italian,8bw0q8dfnQHdgLuncrdNgg,51.52063175,-0.155469261,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4286,3433,5667,italian,Gqs6N5V7PcIF_DbTceEFiQ,51.5099819,-0.1406505,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4287,3434,5668,italian,dbgwLM4DAgIa26fVA9xMZg,51.51964166,-0.155883667,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4288,3435,5669,italian,t0aC1ImraGe5pUDDfqVkLA,51.48798108,-0.140751436,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4289,3436,5673,italian,bKkZm6z3nZz97Z0L8pPNsA,51.5088519,-0.1436403,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4290,3437,5674,italian,Xol6-_M--EE6HkU4n80SCA,51.5055132,-0.148741824,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4291,3439,5680,italian,6Gn0teJCggQMAw6D0c_0Dg,51.5143018,-0.1404682,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4292,3440,5681,italian,AEYp6nEtzJ7tPhPPi0LgAQ,51.50723,-0.138595,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4293,3441,5689,italian,BLIjpZwC4A1e4bJeM2dJhQ,51.49476624,-0.148870006,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4294,3442,5691,italian,CnxqwrH8M7QDzR2G2_taLw,51.520315,-0.155747,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4295,3443,5699,italian,62AacKrlUznK86y1kJchIw,51.5127002,-0.1456227,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4296,3444,5700,italian,kRp20jnVH9v0entldfadAg,51.512871,-0.139133,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4297,3445,5701,italian,j5N5Foo455q3yYL62TMQ7A,51.516872,-0.146676,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4298,3446,5704,italian,u_irT9ZaRYTkJnBkGj905g,51.5132116,-0.153295,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4299,3448,5709,italian,PaY_KDRYpB-XTitHJfy_sw,51.4935831,-0.1510087,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4300,3449,5710,italian,1-wv66YyVy_ei1cyp1xFJg,51.4930818,-0.150299,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4301,3450,5712,italian,RRBZpT_Ljv-Mol53nAjvGg,51.510953,-0.139739,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4302,3451,5715,italian,cYv3FJ0IbqUQx4a908aUCQ,51.5222896,-0.140722183,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4303,3453,5724,italian,IBGiXhPZsnHB0Uls03DiPA,51.507034,-0.147277,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4304,3454,5727,italian,Jd6o3lwZAA3le24TqN7-yA,51.5192566,-0.1411331,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4305,3456,5734,italian,wePYQQI_tpaoQBTuCdP-FQ,51.51587983,-0.152416866,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4306,3457,5735,italian,SLuF6-PglNktpS_wsNHztA,51.50428772,-0.149781004,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4307,3458,5736,italian,-7wP_FVuxzca5BKrvElkkA,51.51521675,-0.145358674,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4308,3459,5737,italian,vumBu5r0dcajJsYe5JtXeQ,51.5189103,-0.1558057,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4309,3460,5739,italian,yTzGDcXsxH8FZnZS9ULfpA,51.5156753,-0.1426914,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4310,3461,5741,italian,E-20DVXMRaJAno9MuGj0Iw,51.494048,-0.1412102,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4311,3462,5746,italian,clo4E_IPi_VXFV-IckDiPw,51.50789565,-0.143862963,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4312,3463,5751,italian,tJ9btKiYYgAe1SST_foP_Q,51.492956,-0.149779,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4313,3464,5754,italian,vyI7OOJ9O0g4n-1a2K76fw,51.51484406,-0.150470774,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4314,3465,5758,italian,M9VibREKXvQ11RzlcEu-tg,51.5120194,-0.138347,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4315,3466,5759,italian,2rFS1v5qN_9ShfBeTbFcJA,51.51472092,-0.142554998,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4316,3467,5763,italian,Nur6y3eP4Kq3tyrNMydWtA,51.51155021,-0.140729402,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4317,3468,5764,italian,y-0qXBp4KMe-JjXSEPRRhA,51.507668,-0.143015,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4318,3469,5772,italian,jgYRldVyniGgny2JFnf9MA,51.5205388,-0.156538,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4319,3470,5775,italian,p563ZSNeT_SOP6WHEnuRhQ,51.51857079,-0.140762329,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4320,3471,5779,italian,br2xnQr4l9Yeej8dMqQ8vg,51.4945193,-0.1483538,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4321,3472,5782,italian,vWNc4zGja9-Le8LpxOIPQw,51.5188,-0.153891,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4322,3473,5786,italian,QXlKsOkGLC0do8evZcgpIA,51.49721824,-0.143634384,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4323,3474,5787,italian,Ii4FtTWvGII0cFmN0JvxtQ,51.5034253,-0.1509413,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4324,3475,5794,italian,Gmt7w8boxQJiA6lEQMDXWQ,51.497389,-0.14324,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4325,3477,5800,italian,_TZIH7rF_uoRT5roOHtYBw,51.5182326,-0.1543056,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4326,3478,5808,italian,nRpI37pLfL9uR0ATmJUcAw,51.50871064,-0.141714258,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4327,3479,5809,italian,DuJjE8OFxlUkYBfdkMrPig,51.5156869,-0.1502576,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4328,3480,5810,italian,-HUAVtyrfnO14rzihLsxag,51.49592686,-0.147024935,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4329,3481,5814,italian,fz97QVgiM8BcAHwp3HllAg,51.516375,-0.141202,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4330,3482,5816,italian,WTU4a1Qii573lN5vauvXzw,51.5100826,-0.1482283,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4331,3484,5823,italian,KedUEkDg_fNZuhGR_mMzQg,51.513345,-0.155973,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4332,3485,5829,italian,2rd-TqMA1J4SqAqwm1w-ig,51.497364,-0.137761,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4333,3486,5833,italian,ufCefXnacRDv0t94wnOZVw,51.507209,-0.146896,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4334,3487,5842,italian,Ni2BspsecU5nFfETIu4e6A,51.51907,-0.140663,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4335,3488,5843,italian,oPfEhijZKrYZWCHOg-k01A,51.517663,-0.142666,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4336,3489,5844,italian,AWE2pkiuC0dsr7OzmMPqZQ,51.520736,-0.1525937,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4337,3490,5845,italian,HIR1jvbjG9jiv6TuUM_b0Q,51.5197182,-0.1565953,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4338,3491,5846,italian,R0wVONYqGW1Dpg9nNHsrhA,51.5182793,-0.1508626,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4339,3492,5847,italian,52PEOH3vM8DzwDPJ5uk4qg,51.49204247,-0.140149155,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4340,3493,5848,italian,uqKBZge1acuzeFAB1YnvSg,51.515539,-0.150624,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4341,3494,5850,italian,t2YCNLhTzeabGkrXaLE7fg,51.5111365,-0.1479517,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4342,3495,5854,italian,NEFVYW6dbhCJt5gRqbZbeA,51.52344294,-0.144372324,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4343,3497,5861,italian,Wag9TxdfDizwditoUong0w,51.51596069,-0.147505999,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4344,3498,5868,italian,29x0MdG6Jy4bpELXu68tqg,51.508507,-0.141382,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4345,3500,5871,italian,GIi7p05axcvFpsLE68F3RQ,51.4964238,-0.1439207,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4346,3501,5874,italian,Qpe-y3B7g6Cpm5vQehNxDg,51.513788,-0.147291,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4347,3503,5883,italian,UgJaGKLcfSXjxtxpB3RboQ,51.4928726,-0.1485002,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4348,3504,5884,italian,LwfsF9-cvm3TpZMOLwLaeQ,51.5124266,-0.1533564,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4349,3505,5885,italian,bQSmR6o39Jpmwb5OkXXE5w,51.51406,-0.146891,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4350,3506,5886,italian,hEu0epn0wvEvFLTOyrR9ag,51.51621094,-0.139882565,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4351,3507,5887,italian,e3kRpAAjIbT2oOgdK6wyUA,51.5059139,-0.1377605,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4352,3508,5888,italian,HZ3bJ8K6dfeLkQBrK0gXjQ,51.5091384,-0.1418704,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4353,3509,5889,italian,NvVCxX7pZaBAT-La0FgkZQ,51.509192,-0.143241,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4354,3510,5890,italian,RC7j754gYDsaYkbe9ncjcQ,51.5159812,-0.1417467,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4355,3511,5894,italian,l6vNf96Vd9q2S1tvdgtrPw,51.512516,-0.140771,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4356,3512,5895,italian,leaBI9vBlXhvC7p4wJW5Dg,51.520196,-0.15617,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4357,3513,5898,italian,Q9ocsyl-plRlLPglIMLxPA,51.520594,-0.152853,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4358,3514,5899,italian,d0GkLxKlcuxJ9dw9FWRfaQ,51.521028,-0.156795,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4359,3515,5901,italian,q5G2j9BD562bodlm9qrgBg,51.520178,-0.151587,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4360,3516,5903,italian,m4D4WjLrgoh5Lot-nQlUYQ,51.515181,-0.1503725,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4361,3517,5904,italian,flOHmSctTdlUmIf894kxlg,51.5149785,-0.150248073,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4362,3518,5906,italian,MeOmgLG-r1P9gZsa619vkQ,51.517157,-0.155616,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4363,3519,5907,italian,sqzA0ISNUR59xoIk26bS3w,51.514744,-0.150308,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4364,3520,5909,italian,spFn5GMIB9xG-RUmIh2ntA,51.5110427,-0.144839788,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4365,3521,5910,italian,wjxIiKQ439Z3iW2aVFYhvA,51.51569131,-0.150844388,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4366,3522,5913,italian,y2e0GZqMA4J3lNG-VobXOw,51.51417475,-0.140100866,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4367,3523,5914,italian,TXwhHhNyoD6Cp1G-mPlTJw,51.51724494,-0.142530831,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4368,3524,5917,italian,lpnqlJuNJmrzJhXQ1pd95g,51.513788,-0.147291,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4369,3525,5918,italian,x9s8b5ufinon_2_v8FKE1w,51.512061,-0.140458,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4370,3526,5924,italian,nZ8HxlKo9ABVdhfE6k7fTw,51.5116487,-0.1405207,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4371,3527,5928,italian,85nwHxYWNfqGcvxRyI4HyQ,51.51664,-0.14399,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4372,3528,5930,italian,-EEvPM0xVCBfT7jMV34OBQ,51.5136594,-0.151323,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4373,3529,5933,italian,rU6Q7AJLqpLntzi9LY9-Zw,51.5155945,-0.1427118,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4374,3530,5934,italian,MI2ztjg9NM4NQ7caP9gTuQ,51.51328,-0.153716,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4375,3531,5935,italian,LXwsmjZVUZRp8JCXDkt1PA,51.51142,-0.139706,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4376,3532,5936,italian,TiTMbQv41dVGu-x1_s_-3A,51.5146894,-0.1410777,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4377,3533,5937,italian,6v5tTOad1615wxHIsXhSvA,51.51425552,-0.147777006,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4378,3534,5940,italian,n0fBYT-UidefCjd9V89NYA,51.51350021,-0.142143995,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
4379,3535,5942,italian,wpAYvkrv5FhaS6V2tQSF7g,51.516414,-0.149606,Italian,29,E09000033, ,Westminster,E09000033,-0.158849999,51.51290131
