OID,category,id,latitude,longitude,general_ca,label,name,code
210,turkish,WYcGFl2GGOVGYLH18MIDbA,51.516483,-0.209042,Mediterranean,E09000020,Kensington and Chelsea,E09000020
211,turkish,dAM-bR2UEGc93PLCNXRd9w,51.516636,-0.2057331,Mediterranean,E09000020,Kensington and Chelsea,E09000020
212,pakistani,LlU357pWcEeMj67i_kF3Gg,51.479744,-0.179577,Pakistani,E09000020,Kensington and Chelsea,E09000020
213,pakistani,kB5umXsyZXVgO3I4HZ0_kA,51.4923603,-0.1674369,Pakistani,E09000020,Kensington and Chelsea,E09000020
214,pakistani,8_dL6052CfvOochTqfLaTw,51.48172109,-0.176379995,Pakistani,E09000020,Kensington and Chelsea,E09000020
215,pakistani,DdRCopTfHxvQgAlm44wrZw,51.4910844,-0.182954693,Pakistani,E09000020,Kensington and Chelsea,E09000020
216,pakistani,g8Rx4tfnYYXdOuiMuh6nSA,51.4831656,-0.177569,Pakistani,E09000020,Kensington and Chelsea,E09000020
217,pakistani,fHiEDZeRfzDfxx1lE6JOWg,51.515816,-0.217197,Pakistani,E09000020,Kensington and Chelsea,E09000020
218,pakistani,0YGLqsvZEoS0IPIamFMGWg,51.497184,-0.16763,Pakistani,E09000020,Kensington and Chelsea,E09000020
219,pakistani,gTyuBgMJMqvyojVObC9vZA,51.50998,-0.192552,Pakistani,E09000020,Kensington and Chelsea,E09000020
220,pakistani,ZjUh2yJ4G6ISK25Tc3Z47w,51.4934957,-0.1757544,Pakistani,E09000020,Kensington and Chelsea,E09000020
221,pakistani,7BA0YNQRlo9fiH04k8MZ1w,51.508401,-0.198652,Pakistani,E09000020,Kensington and Chelsea,E09000020
222,pakistani,Rd97uid_99neK7RaniS8kA,51.522649,-0.207705,Pakistani,E09000020,Kensington and Chelsea,E09000020
223,pakistani,doOQ-9CzkXixxSc1PGirqw,51.5101019,-0.1975413,Pakistani,E09000020,Kensington and Chelsea,E09000020
224,pakistani,viSAs2uFrHeQG1iQa7AV-g,51.5221131,-0.2126599,Pakistani,E09000020,Kensington and Chelsea,E09000020
225,pakistani,_hXrlmIMvYwafZCQY3GWDw,51.492821,-0.19298,Pakistani,E09000020,Kensington and Chelsea,E09000020
226,mideastern,disw05otT_liXnTEy-6ISA,51.49282952,-0.193373874,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
227,mideastern,q7Oz1gTCgoQkFu3VoOQrDQ,51.495177,-0.20302,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
228,mideastern,nG9FL_8vpAUsJFy1R4XTYg,51.49468045,-0.182466406,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
229,mideastern,_hoy9y5s47Bx2tCrXv1OVw,51.49724,-0.164357,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
230,mideastern,QYuGi-HP15ZI4Ss-gAuLKQ,51.49736352,-0.203176803,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
231,mideastern,ObawuRLOYZ8dapM9UyEk5w,51.50165364,-0.191772388,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
232,mideastern,Da8ClETsPknyD-XIam-jbg,51.49332,-0.194478,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
233,mideastern,w5s21w-9dlJ_yfIXQlFq-g,51.50014,-0.211075,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
234,mideastern,jBqx8LXpBtXIb5CoKCv9XQ,51.5032081,-0.191742,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
235,mideastern,bs8Qb42RIYlHJJlMn87qag,51.5161226,-0.2049391,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
236,mideastern,hS7k6pamcC85unubWTiOZQ,51.4934256,-0.176283,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
237,mideastern,YRXwjHOFJssx2nl4aFUjvg,51.49496,-0.186591,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
238,mideastern,VSPD8rEw3C2671Gj8USpYg,51.494897,-0.173816,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
239,mideastern,cSU3n4PfGvSi-tfc24yNvQ,51.5018063,-0.1916228,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
240,mideastern,nTuQ0SSxmPvtKIGaNF4P1Q,51.498075,-0.165404,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
241,mideastern,WN4N-fqKfeWMMKK-aqgp5Q,51.49140664,-0.16691807,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
242,mideastern,k1nDwk2Jk1mpatX9gMOSpA,51.499368,-0.197107,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
243,mideastern,1yd3Amv21-GgbwkbXb8ygg,51.49287593,-0.176537778,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
244,mideastern,qB9fCtjQHfPqHBi3UHK_tQ,51.502982,-0.191849,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
245,mideastern,l1iPMoHxZkpk0crq7xjyLw,51.49191858,-0.158103184,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
246,mideastern,m3UL9TXI2e41dYk1RPw_3A,51.4858578,-0.1810321,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
247,mideastern,n6gZCjWeOeX-u3MyEMBN3g,51.4852563,-0.1744336,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
248,mideastern,bdkofV7VM29AdeKkC_rOgg,51.4977874,-0.1652232,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
249,mideastern,gkwJAb1mmWamMhOONmRwiA,51.5001302,-0.159056,Middle_Eastern,E09000020,Kensington and Chelsea,E09000020
250,russian,shSSViy7I3q9lANgKLWXUQ,51.497474,-0.1648262,Other,E09000020,Kensington and Chelsea,E09000020
251,chinese,LIA_VK2aBaiNFIXSgwnXvA,51.49313354,-0.193421006,Chinese,E09000020,Kensington and Chelsea,E09000020
252,chinese,5-_YNjtvoG-oYt1qAO3tVw,51.49366212,-0.18393128,Chinese,E09000020,Kensington and Chelsea,E09000020
253,chinese,qF9kj2qjuE7WChgusz-K6g,51.5022305,-0.1888732,Chinese,E09000020,Kensington and Chelsea,E09000020
254,chinese,V9TSQil3ea-urZ-gRXLgLg,51.49344074,-0.167337188,Chinese,E09000020,Kensington and Chelsea,E09000020
255,chinese,TyUR6jITezmuJi5xi6p-tQ,51.502942,-0.188119,Chinese,E09000020,Kensington and Chelsea,E09000020
256,chinese,Ame6cZG8I-DQ5tkMtdyyeg,51.4968451,-0.1684174,Chinese,E09000020,Kensington and Chelsea,E09000020
257,chinese,7LMRibjYvu1I0vuxU5taPg,51.484645,-0.174931,Chinese,E09000020,Kensington and Chelsea,E09000020
258,chinese,9F_IQL57B_lyIoeVRCEHig,51.5019118,-0.191865,Chinese,E09000020,Kensington and Chelsea,E09000020
259,chinese,LFohlIcFGZRg1H_DhOwy9w,51.5096119,-0.1979603,Chinese,E09000020,Kensington and Chelsea,E09000020
260,chinese,Vv-B6VcMA-JlHAwcUdSjvg,51.492942,-0.192898,Chinese,E09000020,Kensington and Chelsea,E09000020
261,chinese,wz12Mdl2yOHTXMQIEQv4DA,51.4932,-0.19461,Chinese,E09000020,Kensington and Chelsea,E09000020
262,chinese,diRlzdZakqXCJj0--9-vKA,51.4946896,-0.173174336,Chinese,E09000020,Kensington and Chelsea,E09000020
263,chinese,u6hXJD8NxeCS7gw2AH-kow,51.483112,-0.1860182,Chinese,E09000020,Kensington and Chelsea,E09000020
264,chinese,zAnqZiJSEge712mfFgOfxw,51.494027,-0.174942,Chinese,E09000020,Kensington and Chelsea,E09000020
265,chinese,-xrDP35c1nMAJ6fTcc9PMQ,51.4943131,-0.1736882,Chinese,E09000020,Kensington and Chelsea,E09000020
266,chinese,aEtzccfOlClX5lsLdkoWNA,51.4998937,-0.159895,Chinese,E09000020,Kensington and Chelsea,E09000020
267,chinese,GnncoWlwjkrsXvUjyw0Lfg,51.508423,-0.200078,Chinese,E09000020,Kensington and Chelsea,E09000020
268,chinese,jhvsjEpQAm8vq5QanE6uog,51.4928876,-0.1940051,Chinese,E09000020,Kensington and Chelsea,E09000020
269,indpak,x3a5aaaRt7wJkzrXfLG96Q,51.5012974,-0.191184893,Indian,E09000020,Kensington and Chelsea,E09000020
270,indpak,dZU-PrfDwH3LnuW7XGWi0w,51.502166,-0.187171,Indian,E09000020,Kensington and Chelsea,E09000020
271,indpak,Zlk3hL7-aiNbD9DwGrTi3A,51.496093,-0.2042162,Indian,E09000020,Kensington and Chelsea,E09000020
272,indpak,52FAaOWyPHBPCsapbeEu7A,51.490932,-0.1834772,Indian,E09000020,Kensington and Chelsea,E09000020
273,indpak,FxZbNqQwcDVbjhYpHkJwiw,51.49882,-0.18388,Indian,E09000020,Kensington and Chelsea,E09000020
274,indpak,4JYcPTREtqljpCP2QwAWog,51.49394255,-0.182583332,Indian,E09000020,Kensington and Chelsea,E09000020
275,indpak,brA61ovuXbpmda75OlDtIg,51.492831,-0.192539,Indian,E09000020,Kensington and Chelsea,E09000020
276,indpak,l6NaOtRBF5c-oeVtcB2sEQ,51.49925994,-0.197081007,Indian,E09000020,Kensington and Chelsea,E09000020
277,indpak,T-XPkD7xHKJSgPe0xzj5xw,51.489858,-0.189819,Indian,E09000020,Kensington and Chelsea,E09000020
278,indpak,pzCJZyZ07ekKGqMEQMWIYw,51.499156,-0.184004,Indian,E09000020,Kensington and Chelsea,E09000020
279,indpak,ZoI1sHm5K26De5QrHtQBTg,51.49308,-0.19398,Indian,E09000020,Kensington and Chelsea,E09000020
280,indpak,8rk0bwfFn3hoz7QuX-GBfQ,51.4916473,-0.1614341,Indian,E09000020,Kensington and Chelsea,E09000020
281,indpak,HhfS0Ihif8kMRlg6YIGjWA,51.4940254,-0.1750597,Indian,E09000020,Kensington and Chelsea,E09000020
282,indpak,Kfg3Zd9IqaIgo6YJKFIZ1A,51.4991557,-0.1572173,Indian,E09000020,Kensington and Chelsea,E09000020
283,indpak,Z9Bmw3YM9lABkzACtU_eEQ,51.4952667,-0.1826975,Indian,E09000020,Kensington and Chelsea,E09000020
284,indpak,GKMFEUoDhngR-9gjE_QxUQ,51.5027239,-0.1939257,Indian,E09000020,Kensington and Chelsea,E09000020
285,indpak,RwoWk2E5vaxbKOnzPj9W0Q,51.49419785,-0.157319993,Indian,E09000020,Kensington and Chelsea,E09000020
286,indpak,OYFwWwk1ufbid0MuwdyYAg,51.4951882,-0.1739549,Indian,E09000020,Kensington and Chelsea,E09000020
287,indpak,K_FKhPTnfjShzvoEFpiKBg,51.485451,-0.182259,Indian,E09000020,Kensington and Chelsea,E09000020
288,indpak,ru40om108cK0MZWUf0jJPw,51.49361,-0.176605,Indian,E09000020,Kensington and Chelsea,E09000020
289,indpak,rAKAUFZ0UVzbxRdz48oCIw,51.4894943,-0.1659731,Indian,E09000020,Kensington and Chelsea,E09000020
290,malaysian,kFuNTfCd50hHjw3xxnCQ1w,51.519035,-0.207198,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
291,malaysian,mmK-Q7kjkmz_QWOo1ovOcQ,51.49564,-0.18928,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
292,thai,hGiblm0l67sLGTtsMvx51A,51.5068261,-0.194781,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
293,thai,l_Y75MzPOr1-PxuJw0JdWg,51.493824,-0.194675,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
294,thai,zAwhjWMSCLzuy11-3s0q-g,51.4948249,-0.1869975,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
295,thai,urztwKgVZD-G6NgXZJVYPQ,51.49272686,-0.193134987,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
296,thai,qW9JHT9IGFaG0F60HFe2Tw,51.5177381,-0.2062303,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
297,thai,M01YUS09OuNbpSyrqQY2Vw,51.4991301,-0.1926284,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
298,thai,xLWAII5wZXWAi2Krtg7_Uw,51.499441,-0.196657,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
299,thai,TCpTdM9aAF2J768pwK04nQ,51.48602676,-0.179845005,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
300,thai,PGGEVe7kLg27LcUXOI8RVQ,51.49522314,-0.173663543,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
301,thai,D9TrdLMDTyy0DhXgir1xlw,51.4844324,-0.1761491,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
302,thai,fsS_ub6C01p1PJSr7ie1_w,51.4979443,-0.1651785,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
303,thai,X1-CIZprXfy9CTjU1QxlCw,51.4945994,-0.1864906,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
304,thai,BcxldfRWeDGcbK5pJFFjWQ,51.519225,-0.207811,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
305,thai,7Z1gCIvb1EFiDvjr58xhlA,51.49895,-0.183451,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
306,thai,cJtmTgq9jLNw2JSg6qtFQw,51.49118028,-0.172226995,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
307,thai,iQhafgyNJiqNJ4v8vqRjhA,51.4849091,-0.1831075,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
308,thai,Wh56o_baPh242yBBG7F-iA,51.50846877,-0.197826905,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
309,thai,nTlLnKNa5hkESSv1vG4RMw,51.51839828,-0.204355001,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
310,thai,5ACZ1Lo9HSNw5tP9DPqYUQ,51.5175219,-0.2064897,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
311,vietnamese,zD3z55rsfr2c4bxYpjFVig,51.48762125,-0.169104157,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
312,vietnamese,S8auAlgL_vU6QpBY-c1Z0w,51.4931248,-0.1759496,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
313,vietnamese,BFwjTuYvsdJFJfLxKjC7Kg,51.5074692,-0.1949653,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
314,vietnamese,lHscwf8Bai1-B_Rv5FyQcA,51.51797485,-0.203593999,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
315,vietnamese,__85Mv0Xvj451V8Jsi26xg,51.490652,-0.183593,Southeast_Asian,E09000020,Kensington and Chelsea,E09000020
316,japanese,ZX1vN3OEaSvysmYXRoz3Ww,51.49494345,-0.173929019,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
317,japanese,bJmOjf4ya1BmajWuGaxQyw,51.49925,-0.18391,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
318,japanese,ViFjYVbpqPdICCO58eDaig,51.493014,-0.193484,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
319,japanese,K6cezCbR27K5lGsgulrycQ,51.50236727,-0.189345442,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
320,japanese,KJVzLC4wesZxWGoRdtNkSQ,51.509278,-0.194308,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
321,japanese,kczN7gNyR58FqFr-3ipbJg,51.496763,-0.204989,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
322,japanese,wdePnhoyl4G7c5F2_TPaJw,51.5066797,-0.2078947,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
323,japanese,Nz0EFKI9mHIeguAqTWYkwg,51.50191,-0.19028,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
324,japanese,Q47vrEbD-J3c8dgLvF9pmg,51.4924797,-0.1666259,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
325,japanese,3cxehtFJIiYyS2WNmOnygQ,51.50076206,-0.195618868,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
326,japanese,i-IgJt21-0ILGeA-Y8Z7qQ,51.50107387,-0.192451179,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
327,japanese,99tfX8uruK4IT7rsrq0tjQ,51.50200016,-0.190422764,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
328,japanese,4x7fto4SBrJkKnL4WNRndQ,51.4861514,-0.1719569,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
329,japanese,Wh1q0m4Mz-dl5gtoi_0xLQ,51.4910517,-0.1804488,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
330,japanese,NhwLQyJTHMxJAW1sRSwo7g,51.515647,-0.2054141,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
331,japanese,m044_7wtSzjoWoTrkVV6NQ,51.5014012,-0.1843255,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
332,japanese,P-uP5Q3hcwG1Yk4GrKd3lQ,51.4928905,-0.1769935,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
333,japanese,VY9MH3qK6H7p3vI6KMzE8w,51.490847,-0.166112,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
334,japanese,g1hQXOLD_JMMtJeOltC-hA,51.4968,-0.1638699,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
335,japanese,jclBH3DRSOa_eEGnZz02Ww,51.486028,-0.171937,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
336,japanese,GZXW9ZfBwlza-p_7SyGoCQ,51.488966,-0.164258,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
337,japanese,skMeat9dcezmWNBaxoJ0_A,51.4858469,-0.1813734,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
338,japanese,dh-on0dViNqWzURgfqWQFw,51.4855572,-0.1818616,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
339,japanese,dNx4F7sF9UcGMCmDGEeEQg,51.497241,-0.164358,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
340,japanese,E6sUgLKSH_cbdCUg_EVxoA,51.48876181,-0.165125826,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
341,japanese,Udod24ays74vEZ_geZpNig,51.51942445,-0.207876952,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
342,japanese,HomLvJ0rfOebc0MCDYCa-Q,51.4885718,-0.1656855,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
343,japanese,wh0yMvuXuzz2K8STNXBHZQ,51.4939089,-0.194725,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
344,japanese,7zi7ejVuAyt7p3MpMSdbyA,51.4943081,-0.1737232,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
345,japanese,F8Tk8L5y25XneJVgia48Nw,51.48865128,-0.165322006,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
346,japanese,ARBPt9w6egHDAahswRvoUQ,51.498778,-0.159181,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
347,japanese,T2NiBftlZjdkUxB4oFNTkw,51.50902123,-0.19758642,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
348,japanese,cP8FaoDAfbiqJmkJI4oXSA,51.5177381,-0.2062303,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
349,japanese,SzfUWGP2i66Cz7V3nO75yQ,51.4924774,-0.1666128,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
350,japanese,wNG4pjnf3Ta8XGWvJGu26w,51.5182871,-0.2065985,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
351,japanese,j_Qly_r6HpQ0bKMQ5GK4pg,51.492721,-0.17615,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
352,korean,gj41HDhSTuaNtPhgSXfSpg,51.50837436,-0.201003402,Japanese_Korean,E09000020,Kensington and Chelsea,E09000020
353,filipino,MeI3UGNyRnCNN_EzPoUOlg,51.49749,-0.20295,Other,E09000020,Kensington and Chelsea,E09000020
354,filipino,LWlt4xW1TMT8-ftE69DYqA,51.4932,-0.19461,Other,E09000020,Kensington and Chelsea,E09000020
355,filipino,4yS-zJJvmmVuTIpnTuB3OA,51.4927702,-0.1933656,Other,E09000020,Kensington and Chelsea,E09000020
356,filipino,waQsDgEUBcl4gpXPi-zIJg,51.49303,-0.193165,Other,E09000020,Kensington and Chelsea,E09000020
357,asianfusion,95I5AhsiULcXqT4C7OJTtg,51.4932627,-0.1946912,Other,E09000020,Kensington and Chelsea,E09000020
358,asianfusion,qsQAO0i1z8qlQMECyDyitQ,51.51583647,-0.205848282,Other,E09000020,Kensington and Chelsea,E09000020
359,asianfusion,Lsg3uiN_pgdlGGCtv7CBuA,51.4915469,-0.171841,Other,E09000020,Kensington and Chelsea,E09000020
360,asianfusion,URyu4VZOgIynL7-qHMvDKQ,51.51506235,-0.204584152,Other,E09000020,Kensington and Chelsea,E09000020
361,asianfusion,gM_39q3HB4ptIvenYG_Wgw,51.495326,-0.183451,Other,E09000020,Kensington and Chelsea,E09000020
362,asianfusion,-N4164ebiYY4eD1pXedhnA,51.484206,-0.176734,Other,E09000020,Kensington and Chelsea,E09000020
363,newamerican,Gdqq0f4R8pBXIcHvAI3SuQ,51.49762905,-0.196077518,American,E09000020,Kensington and Chelsea,E09000020
364,newamerican,qZO73aaKZ_buAzcXbHIPYg,51.5155701,-0.2048939,American,E09000020,Kensington and Chelsea,E09000020
365,newamerican,RB5EIaF8BNu0jdqAxRGYEg,51.5012383,-0.1929318,American,E09000020,Kensington and Chelsea,E09000020
366,newamerican,LGWpJf_3EJbbk1qMNHf0ag,51.47813752,-0.181965292,American,E09000020,Kensington and Chelsea,E09000020
367,newamerican,Y9UU0xIpebUW44kMeQ1YeQ,51.50490812,-0.21414388,American,E09000020,Kensington and Chelsea,E09000020
368,newamerican,EnD3tYZMB1pFIqBUHVbo_w,51.50683212,-0.207635,American,E09000020,Kensington and Chelsea,E09000020
369,newamerican,kQCLHolYKBMXPKc8_Rqtcg,51.488191,-0.166435,American,E09000020,Kensington and Chelsea,E09000020
370,newamerican,8T8hBVI2R9BrLHJhIHAScw,51.50871387,-0.198681615,American,E09000020,Kensington and Chelsea,E09000020
371,newamerican,C8IJvcksbBJ9QuoGiNWHYg,51.4859222,-0.1810364,American,E09000020,Kensington and Chelsea,E09000020
372,newamerican,5K9Xx82DCptfxz-bS4U-gA,51.501645,-0.20552,American,E09000020,Kensington and Chelsea,E09000020
373,newamerican,vLMpUuQXQbgNd1Z0Fa_irg,51.49158438,-0.172296583,American,E09000020,Kensington and Chelsea,E09000020
374,newamerican,sFCq_uDP91Ob5j3EgEgVIQ,51.51478186,-0.201441248,American,E09000020,Kensington and Chelsea,E09000020
375,tradamerican,qQrQr-3WddVRFqsBaTe_wg,51.5026391,-0.1911358,American,E09000020,Kensington and Chelsea,E09000020
376,tradamerican,_Nq4qS4X_GP-0hEaPLflWw,51.508423,-0.19538,American,E09000020,Kensington and Chelsea,E09000020
377,tradamerican,nfRetoLiNTFKZlneFKCN6A,51.4947669,-0.1824925,American,E09000020,Kensington and Chelsea,E09000020
378,tradamerican,YuQUXWOJROqOSeo0a19M5w,51.49988,-0.198297,American,E09000020,Kensington and Chelsea,E09000020
379,tradamerican,XkUO7tQD-tfXoTzuHMbnMg,51.519389,-0.21148,American,E09000020,Kensington and Chelsea,E09000020
380,tradamerican,PA45Xv1AQ1gFwXyqHWG2sQ,51.4852959,-0.1744201,American,E09000020,Kensington and Chelsea,E09000020
381,tradamerican,InVk1nHUU-o8nIDduwox0A,51.49246597,-0.17701,American,E09000020,Kensington and Chelsea,E09000020
382,tradamerican,SjVCEUKDpKERpVNqJalNJg,51.492406,-0.193604,American,E09000020,Kensington and Chelsea,E09000020
383,tradamerican,2o9TdKIiXO76d3OF1JSr5w,51.49481318,-0.183509144,American,E09000020,Kensington and Chelsea,E09000020
384,tradamerican,xzaxobQQg1Q2aOui5Y2-Bw,51.509162,-0.197844,American,E09000020,Kensington and Chelsea,E09000020
385,tradamerican,mOunkjOZTweKwPI3W6nwmw,51.483326,-0.178041,American,E09000020,Kensington and Chelsea,E09000020
386,tradamerican,RznSxyUuPT3fN8VJkylTAw,51.48914965,-0.167754185,American,E09000020,Kensington and Chelsea,E09000020
387,tradamerican,hJ-y5ziUJ_j5DE4Cl6gZqA,51.4815445,-0.1815242,American,E09000020,Kensington and Chelsea,E09000020
388,tradamerican,b4H-POY65G19Da6_y6V_6A,51.487238,-0.1693246,American,E09000020,Kensington and Chelsea,E09000020
389,mexican,qo_hL-KYqIj6zRGbclpPtg,51.502229,-0.1879072,Latin_American,E09000020,Kensington and Chelsea,E09000020
390,mexican,IxunVFzOEyH15RFuLBdcTQ,51.4906263,-0.1606169,Latin_American,E09000020,Kensington and Chelsea,E09000020
391,mexican,QGz-uY6J_9Os1-rvzgdUbA,51.5153928,-0.2059577,Latin_American,E09000020,Kensington and Chelsea,E09000020
392,mexican,ONC8V1cx_FUMmeXt_Nj9Sg,51.4846173,-0.1757815,Latin_American,E09000020,Kensington and Chelsea,E09000020
393,mexican,xFbtKgIq1aNfoz51eoP0dA,51.5022441,-0.1881451,Latin_American,E09000020,Kensington and Chelsea,E09000020
394,mexican,jmk2HLGOu7FMzYDUGGp7Sg,51.51883316,-0.207495004,Latin_American,E09000020,Kensington and Chelsea,E09000020
395,mexican,F-b-5RCwKtNEHeHb41Vx7w,51.519225,-0.207811,Latin_American,E09000020,Kensington and Chelsea,E09000020
396,mexican,riCoQDWTFzGIOwYHDPQJWg,51.5181817,-0.2069837,Latin_American,E09000020,Kensington and Chelsea,E09000020
397,argentine,bDQonLlPcSXt97kvdf-SUw,51.4937057,-0.1752535,Latin_American,E09000020,Kensington and Chelsea,E09000020
398,argentine,kcPr8-2QWNOqcBQ0XVOS5Q,51.49289814,-0.167545877,Latin_American,E09000020,Kensington and Chelsea,E09000020
399,caribbean,zJWNjLaBFav03wQo71Inww,51.508423,-0.200078,Latin_American,E09000020,Kensington and Chelsea,E09000020
400,caribbean,bFpdyQenczhhk38GqV4AfA,51.5182535,-0.2036036,Latin_American,E09000020,Kensington and Chelsea,E09000020
401,caribbean,d-KEsO5jr_4YmSXDJtoxMw,51.5176029,-0.203373,Latin_American,E09000020,Kensington and Chelsea,E09000020
402,caribbean,9FpZYvkv6BWSrYBuhON34A,51.51881822,-0.207182877,Latin_American,E09000020,Kensington and Chelsea,E09000020
403,latin,TBB2fP5BeA2U9xREJ43puA,51.48342133,-0.176506996,Latin_American,E09000020,Kensington and Chelsea,E09000020
